"Rowid_","VALUE_","COUNT_","AREA","MIN_","MAX_","RANGE","MEAN","STD","SUM_"
,1292,62,62000000.000000,58.980552,58.980552,0.000000,58.980552,0.000000,3656.794189
,1293,63,63000000.000000,43.516071,43.516071,0.000000,43.516071,0.000000,2741.512451
,1294,64,64000000.000000,25.549823,25.549823,0.000000,25.549823,0.000000,1635.188720
,1295,64,64000000.000000,12.959199,12.959199,0.000000,12.959199,0.000000,829.388793
,1296,63,63000000.000000,8.550970,8.550970,0.000000,8.550970,0.000000,538.711120
,1297,62,62000000.000000,10.249551,10.249551,0.000000,10.249551,0.000000,635.472229
,1298,62,62000000.000000,8.651740,8.651740,0.000000,8.651740,0.000000,536.407897
,1299,63,63000000.000000,6.766036,6.766036,0.000000,6.766036,0.000000,426.260314
,1300,64,64000000.000000,29.712299,29.712299,0.000000,29.712299,0.000000,1901.587158
,1301,64,64000000.000000,25.554420,25.554420,0.000000,25.554420,0.000000,1635.482910
,1302,63,63000000.000000,34.116134,34.116134,0.000000,34.116134,0.000000,2149.316406
,1303,64,64000000.000000,42.369106,42.369106,0.000000,42.369106,0.000000,2711.622802
,1304,64,64000000.000000,25.047882,25.047882,0.000000,25.047882,0.000000,1603.064453
,1305,64,64000000.000000,14.185884,14.185884,0.000000,14.185884,0.000000,907.896606
,1306,63,63000000.000000,168.697143,168.697143,0.000000,168.697143,0.000000,10627.919921
,1307,62,62000000.000000,176.738555,176.738555,0.000000,176.738555,0.000000,10957.790039
,1308,63,63000000.000000,863.642578,863.642578,0.000000,863.642578,0.000000,54409.484375
,1309,64,64000000.000000,4715.046875,4715.046875,0.000000,4715.046875,0.000000,301763.000000
,1310,65,65000000.000000,2232.230224,2232.230224,0.000000,2232.230224,0.000000,145094.968750
,1311,64,64000000.000000,73.092155,73.092155,0.000000,73.092155,0.000000,4677.897949
,1312,63,63000000.000000,25.551723,25.551723,0.000000,25.551723,0.000000,1609.758544
,1313,62,62000000.000000,20.395725,20.395725,0.000000,20.395725,0.000000,1264.534912
,1314,63,63000000.000000,12.532596,12.532596,0.000000,12.532596,0.000000,789.553588
,1315,64,64000000.000000,12.765819,12.765819,0.000000,12.765819,0.000000,817.012451
,1316,64,64000000.000000,12.150906,12.150906,0.000000,12.150906,0.000000,777.658020
,1317,64,64000000.000000,10.220008,10.220008,0.000000,10.220008,0.000000,654.080566
,1318,64,64000000.000000,23.719512,23.719512,0.000000,23.719512,0.000000,1518.048828
,1319,58,58000000.000000,29.712299,29.712299,0.000000,29.712299,0.000000,1723.313354
,1320,59,59000000.000000,25.101522,25.101522,0.000000,25.101522,0.000000,1480.989868
,1321,58,58000000.000000,38.801029,38.801029,0.000000,38.801029,0.000000,2250.459716
,1322,58,58000000.000000,53.809402,53.809402,0.000000,53.809402,0.000000,3120.945312
,1323,58,58000000.000000,16.293474,16.293474,0.000000,16.293474,0.000000,945.021484
,1324,58,58000000.000000,40.314800,40.314800,0.000000,40.314800,0.000000,2338.258300
,1325,59,59000000.000000,193.871307,193.871307,0.000000,193.871307,0.000000,11438.407226
,1326,59,59000000.000000,122.431205,122.431205,0.000000,122.431205,0.000000,7223.440917
,1327,58,58000000.000000,909.197753,909.197753,0.000000,909.197753,0.000000,52733.468750
,1328,57,57000000.000000,4908.899902,4908.899902,0.000000,4908.899902,0.000000,279807.281250
,1329,57,57000000.000000,80.961799,80.961799,0.000000,80.961799,0.000000,4614.822753
,1330,59,59000000.000000,57.065994,57.065994,0.000000,57.065994,0.000000,3366.893554
,1331,58,58000000.000000,25.548999,25.548999,0.000000,25.548999,0.000000,1481.842041
,1332,59,59000000.000000,23.815881,23.815881,0.000000,23.815881,0.000000,1405.136962
,1333,58,58000000.000000,12.789134,12.789134,0.000000,12.789134,0.000000,741.769775
,1334,58,58000000.000000,19.451900,19.451900,0.000000,19.451900,0.000000,1128.210205
,1335,58,58000000.000000,18.021795,18.021795,0.000000,18.021795,0.000000,1045.264160
,1336,57,57000000.000000,9.877682,9.877682,0.000000,9.877682,0.000000,563.027893
,1337,58,58000000.000000,21.991189,21.991189,0.000000,21.991189,0.000000,1275.489013
,1338,57,57000000.000000,21.671844,21.671844,0.000000,21.671844,0.000000,1235.295166
,1339,59,59000000.000000,45.306274,45.306274,0.000000,45.306274,0.000000,2673.070312
,1340,57,57000000.000000,54.251556,54.251556,0.000000,54.251556,0.000000,3092.338623
,1341,58,58000000.000000,19.345527,19.345527,0.000000,19.345527,0.000000,1122.040649
,1342,57,57000000.000000,19.973394,19.973394,0.000000,19.973394,0.000000,1138.483520
,1343,59,59000000.000000,75.773727,75.773727,0.000000,75.773727,0.000000,4470.649902
,1344,59,59000000.000000,136.770584,136.770584,0.000000,136.770584,0.000000,8069.464355
,1345,58,58000000.000000,651.778991,651.778991,0.000000,651.778991,0.000000,37803.179687
,1346,59,59000000.000000,3145.039550,3145.039550,0.000000,3145.039550,0.000000,185557.328125
,1347,58,58000000.000000,2578.171142,2578.171142,0.000000,2578.171142,0.000000,149533.921875
,1348,59,59000000.000000,69.275314,69.275314,0.000000,69.275314,0.000000,4087.243652
,1349,59,59000000.000000,29.608312,29.608312,0.000000,29.608312,0.000000,1746.890502
,1350,59,59000000.000000,35.346340,35.346340,0.000000,35.346340,0.000000,2085.434082
,1351,59,59000000.000000,15.930436,15.930436,0.000000,15.930436,0.000000,939.895751
,1352,57,57000000.000000,18.768457,18.768457,0.000000,18.768457,0.000000,1069.802124
,1353,58,58000000.000000,12.434593,12.434593,0.000000,12.434593,0.000000,721.206420
,1354,58,58000000.000000,18.854688,18.854688,0.000000,18.854688,0.000000,1093.571899
,1355,60,60000000.000000,7.321080,7.321080,0.000000,7.321080,0.000000,439.264801
,1356,60,60000000.000000,21.774688,21.774688,0.000000,21.774688,0.000000,1306.481323
,1357,58,58000000.000000,54.709499,54.709499,0.000000,54.709499,0.000000,3173.150878
,1358,60,60000000.000000,35.525749,35.525749,0.000000,35.525749,0.000000,2131.544921
,1359,60,60000000.000000,13.392260,13.392260,0.000000,13.392260,0.000000,803.535644
,1360,58,58000000.000000,37.692741,37.692741,0.000000,37.692741,0.000000,2186.178955
,1361,58,58000000.000000,118.935966,118.935966,0.000000,118.935966,0.000000,6898.286132
,1362,56,56000000.000000,414.738800,414.738800,0.000000,414.738800,0.000000,23225.373046
,1363,59,59000000.000000,921.445922,921.445922,0.000000,921.445922,0.000000,54365.308593
,1364,59,59000000.000000,4908.899902,4908.899902,0.000000,4908.899902,0.000000,289625.093750
,1365,58,58000000.000000,77.659584,77.659584,0.000000,77.659584,0.000000,4504.255859
,1366,58,58000000.000000,42.656101,42.656101,0.000000,42.656101,0.000000,2474.053955
,1367,56,56000000.000000,25.548999,25.548999,0.000000,25.548999,0.000000,1430.744018
,1368,58,58000000.000000,23.771118,23.771118,0.000000,23.771118,0.000000,1378.724853
,1369,58,58000000.000000,16.765266,16.765266,0.000000,16.765266,0.000000,972.385437
,1370,60,60000000.000000,11.163710,11.163710,0.000000,11.163710,0.000000,669.822631
,1371,59,59000000.000000,18.034294,18.034294,0.000000,18.034294,0.000000,1064.023315
,1372,57,57000000.000000,9.978550,9.978550,0.000000,9.978550,0.000000,568.777404
,1373,58,58000000.000000,16.377117,16.377117,0.000000,16.377117,0.000000,949.872802
,1374,57,57000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1113.563354
,1375,58,58000000.000000,111.466941,111.466941,0.000000,111.466941,0.000000,6465.082519
,1376,57,57000000.000000,59.816150,59.816150,0.000000,59.816150,0.000000,3409.520507
,1377,58,58000000.000000,27.665611,27.665611,0.000000,27.665611,0.000000,1604.605468
,1378,57,57000000.000000,28.227365,28.227365,0.000000,28.227365,0.000000,1608.959838
,1379,59,59000000.000000,65.126869,65.126869,0.000000,65.126869,0.000000,3842.485351
,1380,59,59000000.000000,264.502960,264.502960,0.000000,264.502960,0.000000,15605.674804
,1381,59,59000000.000000,678.508789,678.508789,0.000000,678.508789,0.000000,40032.019531
,1382,60,60000000.000000,482.376983,482.376983,0.000000,482.376983,0.000000,28942.619140
,1383,57,57000000.000000,2377.566406,2377.566406,0.000000,2377.566406,0.000000,135521.281250
,1384,59,59000000.000000,42.656101,42.656101,0.000000,42.656101,0.000000,2516.709960
,1385,59,59000000.000000,35.190387,35.190387,0.000000,35.190387,0.000000,2076.232910
,1386,59,59000000.000000,35.891849,35.891849,0.000000,35.891849,0.000000,2117.619140
,1387,59,59000000.000000,19.451900,19.451900,0.000000,19.451900,0.000000,1147.662109
,1388,57,57000000.000000,14.993992,14.993992,0.000000,14.993992,0.000000,854.657592
,1389,59,59000000.000000,11.073742,11.073742,0.000000,11.073742,0.000000,653.350830
,1390,58,58000000.000000,19.804037,19.804037,0.000000,19.804037,0.000000,1148.634155
,1391,58,58000000.000000,11.322585,11.322585,0.000000,11.322585,0.000000,656.709960
,1392,58,58000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1133.099609
,1393,58,58000000.000000,13.141085,13.141085,0.000000,13.141085,0.000000,762.182983
,1394,64,64000000.000000,63.218811,63.218811,0.000000,63.218811,0.000000,4046.003906
,1395,59,59000000.000000,80.316566,80.316566,0.000000,80.316566,0.000000,4738.677246
,1396,59,59000000.000000,46.455238,46.455238,0.000000,46.455238,0.000000,2740.859130
,1397,58,58000000.000000,19.578554,19.578554,0.000000,19.578554,0.000000,1135.556152
,1398,58,58000000.000000,37.310642,37.310642,0.000000,37.310642,0.000000,2164.017333
,1399,59,59000000.000000,84.905944,84.905944,0.000000,84.905944,0.000000,5009.450683
,1400,58,58000000.000000,825.661987,825.661987,0.000000,825.661987,0.000000,47888.394531
,1401,58,58000000.000000,388.835723,388.835723,0.000000,388.835723,0.000000,22552.472656
,1402,57,57000000.000000,2137.219970,2137.219970,0.000000,2137.219970,0.000000,121821.539062
,1403,58,58000000.000000,128.360656,128.360656,0.000000,128.360656,0.000000,7444.917968
,1404,59,59000000.000000,41.895763,41.895763,0.000000,41.895763,0.000000,2471.850097
,1405,58,58000000.000000,36.199100,36.199100,0.000000,36.199100,0.000000,2099.547851
,1406,59,59000000.000000,37.114768,37.114768,0.000000,37.114768,0.000000,2189.771484
,1407,58,58000000.000000,19.451900,19.451900,0.000000,19.451900,0.000000,1128.210205
,1408,57,57000000.000000,7.786112,7.786112,0.000000,7.786112,0.000000,443.808410
,1409,58,58000000.000000,20.728700,20.728700,0.000000,20.728700,0.000000,1202.264648
,1410,64,64000000.000000,8.578044,8.578044,0.000000,8.578044,0.000000,548.994873
,1411,64,64000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1250.316772
,1412,64,64000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1250.316772
,1413,62,62000000.000000,9.030046,9.030046,0.000000,9.030046,0.000000,559.862854
,1414,62,62000000.000000,139.024002,139.024002,0.000000,139.024002,0.000000,8619.488281
,1415,63,63000000.000000,62.576499,62.576499,0.000000,62.576499,0.000000,3942.319580
,1416,63,63000000.000000,31.854740,31.854740,0.000000,31.854740,0.000000,2006.848632
,1417,64,64000000.000000,29.303136,29.303136,0.000000,29.303136,0.000000,1875.400756
,1418,63,63000000.000000,49.378982,49.378982,0.000000,49.378982,0.000000,3110.875976
,1419,63,63000000.000000,401.532409,401.532409,0.000000,401.532409,0.000000,25296.541015
,1420,63,63000000.000000,290.321014,290.321014,0.000000,290.321014,0.000000,18290.224609
,1421,64,64000000.000000,158.553756,158.553756,0.000000,158.553756,0.000000,10147.440429
,1422,65,65000000.000000,1285.492675,1285.492675,0.000000,1285.492675,0.000000,83557.023437
,1423,63,63000000.000000,42.418746,42.418746,0.000000,42.418746,0.000000,2672.381103
,1424,62,62000000.000000,28.449577,28.449577,0.000000,28.449577,0.000000,1763.873779
,1425,62,62000000.000000,43.136199,43.136199,0.000000,43.136199,0.000000,2674.444335
,1426,64,64000000.000000,32.575069,32.575069,0.000000,32.575069,0.000000,2084.804443
,1427,65,65000000.000000,17.002111,17.002111,0.000000,17.002111,0.000000,1105.137207
,1428,64,64000000.000000,8.723153,8.723153,0.000000,8.723153,0.000000,558.281799
,1429,63,63000000.000000,20.728700,20.728700,0.000000,20.728700,0.000000,1305.908081
,1430,62,62000000.000000,14.019694,14.019694,0.000000,14.019694,0.000000,869.221069
,1431,63,63000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1230.780517
,1432,64,64000000.000000,9.554936,9.554936,0.000000,9.554936,0.000000,611.515930
,1433,60,60000000.000000,68.636207,68.636207,0.000000,68.636207,0.000000,4118.172363
,1434,64,64000000.000000,103.189231,103.189231,0.000000,103.189231,0.000000,6604.110839
,1435,63,63000000.000000,38.065113,38.065113,0.000000,38.065113,0.000000,2398.102050
,1436,63,63000000.000000,29.326768,29.326768,0.000000,29.326768,0.000000,1847.586425
,1437,63,63000000.000000,29.038749,29.038749,0.000000,29.038749,0.000000,1829.441284
,1438,63,63000000.000000,88.087806,88.087806,0.000000,88.087806,0.000000,5549.531738
,1439,64,64000000.000000,228.945449,228.945449,0.000000,228.945449,0.000000,14652.508789
,1440,63,63000000.000000,128.520507,128.520507,0.000000,128.520507,0.000000,8096.791992
,1441,62,62000000.000000,812.825256,812.825256,0.000000,812.825256,0.000000,50395.164062
,1442,62,62000000.000000,251.516616,251.516616,0.000000,251.516616,0.000000,15594.030273
,1443,64,64000000.000000,29.571964,29.571964,0.000000,29.571964,0.000000,1892.605712
,1444,65,65000000.000000,36.288497,36.288497,0.000000,36.288497,0.000000,2358.752441
,1445,63,63000000.000000,48.656280,48.656280,0.000000,48.656280,0.000000,3065.345703
,1446,62,62000000.000000,33.161239,33.161239,0.000000,33.161239,0.000000,2055.996826
,1447,62,62000000.000000,15.420359,15.420359,0.000000,15.420359,0.000000,956.062316
,1448,63,63000000.000000,14.947848,14.947848,0.000000,14.947848,0.000000,941.714416
,1449,59,59000000.000000,12.093283,12.093283,0.000000,12.093283,0.000000,713.503723
,1450,59,59000000.000000,19.536199,19.536199,0.000000,19.536199,0.000000,1152.635742
,1451,58,58000000.000000,14.029295,14.029295,0.000000,14.029295,0.000000,813.699157
,1452,58,58000000.000000,9.232959,9.232959,0.000000,9.232959,0.000000,535.511657
,1453,58,58000000.000000,125.024803,125.024803,0.000000,125.024803,0.000000,7251.438476
,1454,58,58000000.000000,47.034389,47.034389,0.000000,47.034389,0.000000,2727.994628
,1455,59,59000000.000000,27.155786,27.155786,0.000000,27.155786,0.000000,1602.191406
,1456,58,58000000.000000,24.727996,24.727996,0.000000,24.727996,0.000000,1434.223876
,1457,59,59000000.000000,94.628204,94.628204,0.000000,94.628204,0.000000,5583.063964
,1458,58,58000000.000000,95.561126,95.561126,0.000000,95.561126,0.000000,5542.545410
,1459,58,58000000.000000,95.659851,95.659851,0.000000,95.659851,0.000000,5548.271484
,1460,59,59000000.000000,111.964271,111.964271,0.000000,111.964271,0.000000,6605.892089
,1461,58,58000000.000000,729.355041,729.355041,0.000000,729.355041,0.000000,42302.593750
,1462,58,58000000.000000,171.918930,171.918930,0.000000,171.918930,0.000000,9971.297851
,1463,57,57000000.000000,44.843456,44.843456,0.000000,44.843456,0.000000,2556.076904
,1464,58,58000000.000000,39.634994,39.634994,0.000000,39.634994,0.000000,2298.829589
,1465,59,59000000.000000,62.280048,62.280048,0.000000,62.280048,0.000000,3674.522949
,1466,58,58000000.000000,26.774751,26.774751,0.000000,26.774751,0.000000,1552.935546
,1467,59,59000000.000000,14.338724,14.338724,0.000000,14.338724,0.000000,845.984741
,1468,58,58000000.000000,17.973424,17.973424,0.000000,17.973424,0.000000,1042.458618
,1469,59,59000000.000000,9.832875,9.832875,0.000000,9.832875,0.000000,580.139648
,1470,59,59000000.000000,17.964519,17.964519,0.000000,17.964519,0.000000,1059.906616
,1471,57,57000000.000000,9.232959,9.232959,0.000000,9.232959,0.000000,526.278686
,1472,58,58000000.000000,9.232959,9.232959,0.000000,9.232959,0.000000,535.511657
,1473,59,59000000.000000,37.529800,37.529800,0.000000,37.529800,0.000000,2214.258300
,1474,57,57000000.000000,64.264556,64.264556,0.000000,64.264556,0.000000,3663.079833
,1475,59,59000000.000000,26.518800,26.518800,0.000000,26.518800,0.000000,1564.609252
,1476,59,59000000.000000,29.067346,29.067346,0.000000,29.067346,0.000000,1714.973388
,1477,58,58000000.000000,31.843427,31.843427,0.000000,31.843427,0.000000,1846.918823
,1478,58,58000000.000000,153.492279,153.492279,0.000000,153.492279,0.000000,8902.551757
,1479,57,57000000.000000,90.029800,90.029800,0.000000,90.029800,0.000000,5131.698730
,1480,59,59000000.000000,76.017662,76.017662,0.000000,76.017662,0.000000,4485.041992
,1481,59,59000000.000000,412.908447,412.908447,0.000000,412.908447,0.000000,24361.597656
,1482,59,59000000.000000,506.987091,506.987091,0.000000,506.987091,0.000000,29912.238281
,1483,60,60000000.000000,74.203933,74.203933,0.000000,74.203933,0.000000,4452.235839
,1484,57,57000000.000000,55.417774,55.417774,0.000000,55.417774,0.000000,3158.813232
,1485,59,59000000.000000,46.407649,46.407649,0.000000,46.407649,0.000000,2738.051269
,1486,59,59000000.000000,70.196456,70.196456,0.000000,70.196456,0.000000,4141.590820
,1487,59,59000000.000000,24.348499,24.348499,0.000000,24.348499,0.000000,1436.561401
,1488,59,59000000.000000,12.738400,12.738400,0.000000,12.738400,0.000000,751.565612
,1489,56,56000000.000000,13.225892,13.225892,0.000000,13.225892,0.000000,740.649963
,1490,58,58000000.000000,19.358556,19.358556,0.000000,19.358556,0.000000,1122.796264
,1491,58,58000000.000000,9.232959,9.232959,0.000000,9.232959,0.000000,535.511657
,1492,60,60000000.000000,13.255122,13.255122,0.000000,13.255122,0.000000,795.307312
,1493,59,59000000.000000,25.088901,25.088901,0.000000,25.088901,0.000000,1480.245239
,1494,59,59000000.000000,55.980503,55.980503,0.000000,55.980503,0.000000,3302.849609
,1495,58,58000000.000000,34.670093,34.670093,0.000000,34.670093,0.000000,2010.865478
,1496,59,59000000.000000,26.518800,26.518800,0.000000,26.518800,0.000000,1564.609252
,1497,57,57000000.000000,45.559814,45.559814,0.000000,45.559814,0.000000,2596.909423
,1498,59,59000000.000000,127.477043,127.477043,0.000000,127.477043,0.000000,7521.145507
,1499,60,60000000.000000,113.787414,113.787414,0.000000,113.787414,0.000000,6827.245117
,1500,58,58000000.000000,69.477058,69.477058,0.000000,69.477058,0.000000,4029.669433
